phase_id,experiment_id,variant_id,gate_id,metric_id,observed,threshold,direction,passed,unit,status,evidence_status,source_artifact,source_sha256,source_row_selector,source_value_field,notes
P2,P2_ATOMIC,C2_ENT_SWADAPT,C2_ENT_SWADAPT_FINAL_PROMOTION,contract_or_promotion_gate,false,eligible and all hard/primary/component gates pass,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C2_ENT_SWADAPT;gate_id=C2_ENT_SWADAPT_FINAL_PROMOTION,observed,final atomic decision after full multiplicity closure
P2,P2_ATOMIC,C3_ENT_CCUSUM,P2A_SCORE_FREEZE_COMPLETE,contract_or_promotion_gate,8,8 cells,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=P2A_SCORE_FREEZE_COMPLETE,observed,reference and candidate scores froze before labels; raw status=PASS
P2,P2_ATOMIC,C3_ENT_CCUSUM,P2A_LABEL_FIREWALL,contract_or_promotion_gate,labels opened after score freeze,no fit-side labels or targets,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=P2A_LABEL_FIREWALL,observed,all transforms and fusion are target-free; raw status=PASS
P2,P2_ATOMIC,C3_ENT_CCUSUM,P2A_TOP10_LOCAL_ALIAS,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=P2A_TOP10_LOCAL_ALIAS,observed,atomic top-ten local alias; raw status=PASS
P2,P2_ATOMIC,C3_ENT_CCUSUM,P2A_TOP10_COMBINED_ALIAS,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=P2A_TOP10_COMBINED_ALIAS,observed,atomic top-ten combined alias; raw status=PASS
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_SUFFIX_INVARIANCE,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_SUFFIX_INVARIANCE,observed,fixed-map prefix replay; raw status=PASS
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_WORST_CELL_HARD_BOUND,contract_or_promotion_gate,-0.054243224237180365,>=-0.03,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_WORST_CELL_HARD_BOUND,observed,minimum across both required comparators; raw status=HARD_FAIL
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_PROMOTION_ELIGIBILITY,contract_or_promotion_gate,false,registered promotion-eligible branch,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_PROMOTION_ELIGIBILITY,observed,diagnostic amendment after exact-parent hard failure; raw status=NOT_ELIGIBLE
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_VS_P2A_TOPK10_REFERENCE_POINT_BENEFIT,contract_or_promotion_gate,-0.03218707643433638,>=0.005,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_VS_P2A_TOPK10_REFERENCE_POINT_BENEFIT,observed,closed 16-contrast family; C3_ENT_CCUSUM versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_VS_P2A_TOPK10_REFERENCE_CI_PRACTICAL_BENEFIT,contract_or_promotion_gate,-0.05225369136158961,>0.005,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_VS_P2A_TOPK10_REFERENCE_CI_PRACTICAL_BENEFIT,observed,closed 16-contrast family; C3_ENT_CCUSUM versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_VS_P2A_TOPK10_REFERENCE_NONNEGATIVE_CELLS,contract_or_promotion_gate,0,>=6,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_VS_P2A_TOPK10_REFERENCE_NONNEGATIVE_CELLS,observed,closed 16-contrast family; C3_ENT_CCUSUM versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_VS_P2A_TOPK10_REFERENCE_WORST_CELL,contract_or_promotion_gate,-0.054243224237180365,>=-0.02,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_VS_P2A_TOPK10_REFERENCE_WORST_CELL,observed,closed 16-contrast family; C3_ENT_CCUSUM versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_VS_P2A_TOPK10_REFERENCE_EXACT_ERROR,contract_or_promotion_gate,-0.02562186744996056,>=-0.01,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_VS_P2A_TOPK10_REFERENCE_EXACT_ERROR,observed,closed 16-contrast family; C3_ENT_CCUSUM versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_VS_P2A_TOPK10_REFERENCE_CLEAN_ABSTENTION,contract_or_promotion_gate,-0.039426279229625716,>=-0.01,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_VS_P2A_TOPK10_REFERENCE_CLEAN_ABSTENTION,observed,closed 16-contrast family; C3_ENT_CCUSUM versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_VS_R1_ENTROPY_TOP5_POINT_BENEFIT,contract_or_promotion_gate,-0.02021282901330812,>=0.005,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_VS_R1_ENTROPY_TOP5_POINT_BENEFIT,observed,closed 16-contrast family; C3_ENT_CCUSUM versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_VS_R1_ENTROPY_TOP5_CI_PRACTICAL_BENEFIT,contract_or_promotion_gate,-0.038917328519301374,>0.005,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_VS_R1_ENTROPY_TOP5_CI_PRACTICAL_BENEFIT,observed,closed 16-contrast family; C3_ENT_CCUSUM versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_VS_R1_ENTROPY_TOP5_NONNEGATIVE_CELLS,contract_or_promotion_gate,0,>=6,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_VS_R1_ENTROPY_TOP5_NONNEGATIVE_CELLS,observed,closed 16-contrast family; C3_ENT_CCUSUM versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_VS_R1_ENTROPY_TOP5_WORST_CELL,contract_or_promotion_gate,-0.03082730244912829,>=-0.02,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_VS_R1_ENTROPY_TOP5_WORST_CELL,observed,closed 16-contrast family; C3_ENT_CCUSUM versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_VS_R1_ENTROPY_TOP5_EXACT_ERROR,contract_or_promotion_gate,-0.017127965838746623,>=-0.01,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_VS_R1_ENTROPY_TOP5_EXACT_ERROR,observed,closed 16-contrast family; C3_ENT_CCUSUM versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_VS_R1_ENTROPY_TOP5_CLEAN_ABSTENTION,contract_or_promotion_gate,-0.020847678506079048,>=-0.01,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_VS_R1_ENTROPY_TOP5_CLEAN_ABSTENTION,observed,closed 16-contrast family; C3_ENT_CCUSUM versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C3_ENT_CCUSUM,C3_ENT_CCUSUM_FINAL_PROMOTION,contract_or_promotion_gate,false,eligible and all hard/primary/component gates pass,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C3_ENT_CCUSUM;gate_id=C3_ENT_CCUSUM_FINAL_PROMOTION,observed,final atomic decision after full multiplicity closure
P2,P2_ATOMIC,C4_ENT_SAMPLED,P2A_SCORE_FREEZE_COMPLETE,contract_or_promotion_gate,8,8 cells,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=P2A_SCORE_FREEZE_COMPLETE,observed,reference and candidate scores froze before labels; raw status=PASS
P2,P2_ATOMIC,C4_ENT_SAMPLED,P2A_LABEL_FIREWALL,contract_or_promotion_gate,labels opened after score freeze,no fit-side labels or targets,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=P2A_LABEL_FIREWALL,observed,all transforms and fusion are target-free; raw status=PASS
P2,P2_ATOMIC,C4_ENT_SAMPLED,P2A_TOP10_LOCAL_ALIAS,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=P2A_TOP10_LOCAL_ALIAS,observed,atomic top-ten local alias; raw status=PASS
P2,P2_ATOMIC,C4_ENT_SAMPLED,P2A_TOP10_COMBINED_ALIAS,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=P2A_TOP10_COMBINED_ALIAS,observed,atomic top-ten combined alias; raw status=PASS
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_SUFFIX_INVARIANCE,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_SUFFIX_INVARIANCE,observed,fixed-map prefix replay; raw status=PASS
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_WORST_CELL_HARD_BOUND,contract_or_promotion_gate,-0.025388885205923417,>=-0.03,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_WORST_CELL_HARD_BOUND,observed,minimum across both required comparators; raw status=PASS
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_PROMOTION_ELIGIBILITY,contract_or_promotion_gate,true,registered promotion-eligible branch,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_PROMOTION_ELIGIBILITY,observed,independent preregistered atomic source; raw status=PASS
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_VS_P2A_TOPK10_REFERENCE_POINT_BENEFIT,contract_or_promotion_gate,-0.003256833967785977,>=0.005,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_VS_P2A_TOPK10_REFERENCE_POINT_BENEFIT,observed,closed 16-contrast family; C4_ENT_SAMPLED versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_VS_P2A_TOPK10_REFERENCE_CI_PRACTICAL_BENEFIT,contract_or_promotion_gate,-0.029577721290931606,>0.005,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_VS_P2A_TOPK10_REFERENCE_CI_PRACTICAL_BENEFIT,observed,closed 16-contrast family; C4_ENT_SAMPLED versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_VS_P2A_TOPK10_REFERENCE_NONNEGATIVE_CELLS,contract_or_promotion_gate,3,>=6,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_VS_P2A_TOPK10_REFERENCE_NONNEGATIVE_CELLS,observed,closed 16-contrast family; C4_ENT_SAMPLED versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_VS_P2A_TOPK10_REFERENCE_WORST_CELL,contract_or_promotion_gate,-0.025388885205923417,>=-0.02,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_VS_P2A_TOPK10_REFERENCE_WORST_CELL,observed,closed 16-contrast family; C4_ENT_SAMPLED versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_VS_P2A_TOPK10_REFERENCE_EXACT_ERROR,contract_or_promotion_gate,-0.019183508881265854,>=-0.01,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_VS_P2A_TOPK10_REFERENCE_EXACT_ERROR,observed,closed 16-contrast family; C4_ENT_SAMPLED versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_VS_P2A_TOPK10_REFERENCE_CLEAN_ABSTENTION,contract_or_promotion_gate,0.06356409446020217,>=-0.01,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_VS_P2A_TOPK10_REFERENCE_CLEAN_ABSTENTION,observed,closed 16-contrast family; C4_ENT_SAMPLED versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_VS_R1_ENTROPY_TOP5_POINT_BENEFIT,contract_or_promotion_gate,0.008717413453242284,>=0.005,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_VS_R1_ENTROPY_TOP5_POINT_BENEFIT,observed,closed 16-contrast family; C4_ENT_SAMPLED versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_VS_R1_ENTROPY_TOP5_CI_PRACTICAL_BENEFIT,contract_or_promotion_gate,-0.018322190723439106,>0.005,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_VS_R1_ENTROPY_TOP5_CI_PRACTICAL_BENEFIT,observed,closed 16-contrast family; C4_ENT_SAMPLED versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_VS_R1_ENTROPY_TOP5_NONNEGATIVE_CELLS,contract_or_promotion_gate,6,>=6,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_VS_R1_ENTROPY_TOP5_NONNEGATIVE_CELLS,observed,closed 16-contrast family; C4_ENT_SAMPLED versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_VS_R1_ENTROPY_TOP5_WORST_CELL,contract_or_promotion_gate,-0.017371050008976596,>=-0.02,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_VS_R1_ENTROPY_TOP5_WORST_CELL,observed,closed 16-contrast family; C4_ENT_SAMPLED versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_VS_R1_ENTROPY_TOP5_EXACT_ERROR,contract_or_promotion_gate,-0.010689607270051915,>=-0.01,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_VS_R1_ENTROPY_TOP5_EXACT_ERROR,observed,closed 16-contrast family; C4_ENT_SAMPLED versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_VS_R1_ENTROPY_TOP5_CLEAN_ABSTENTION,contract_or_promotion_gate,0.08214269518374884,>=-0.01,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_VS_R1_ENTROPY_TOP5_CLEAN_ABSTENTION,observed,closed 16-contrast family; C4_ENT_SAMPLED versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C4_ENT_SAMPLED,C4_ENT_SAMPLED_FINAL_PROMOTION,contract_or_promotion_gate,false,eligible and all hard/primary/component gates pass,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C4_ENT_SAMPLED;gate_id=C4_ENT_SAMPLED_FINAL_PROMOTION,observed,final atomic decision after full multiplicity closure
P2,P2_ATOMIC,C5_ENT_ENERGY,P2A_SCORE_FREEZE_COMPLETE,contract_or_promotion_gate,8,8 cells,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C5_ENT_ENERGY;gate_id=P2A_SCORE_FREEZE_COMPLETE,observed,reference and candidate scores froze before labels; raw status=PASS
P2,P2_ATOMIC,C5_ENT_ENERGY,P2A_LABEL_FIREWALL,contract_or_promotion_gate,labels opened after score freeze,no fit-side labels or targets,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C5_ENT_ENERGY;gate_id=P2A_LABEL_FIREWALL,observed,all transforms and fusion are target-free; raw status=PASS
P2,P2_ATOMIC,C5_ENT_ENERGY,P2A_TOP10_LOCAL_ALIAS,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C5_ENT_ENERGY;gate_id=P2A_TOP10_LOCAL_ALIAS,observed,atomic top-ten local alias; raw status=PASS
P2,P2_ATOMIC,C5_ENT_ENERGY,P2A_TOP10_COMBINED_ALIAS,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C5_ENT_ENERGY;gate_id=P2A_TOP10_COMBINED_ALIAS,observed,atomic top-ten combined alias; raw status=PASS
P2,P2_ATOMIC,C5_ENT_ENERGY,C5_ENT_ENERGY_SUFFIX_INVARIANCE,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C5_ENT_ENERGY;gate_id=C5_ENT_ENERGY_SUFFIX_INVARIANCE,observed,fixed-map prefix replay; raw status=PASS
P2,P2_ATOMIC,C5_ENT_ENERGY,C5_ENT_ENERGY_WORST_CELL_HARD_BOUND,contract_or_promotion_gate,-0.019772577108153222,>=-0.03,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C5_ENT_ENERGY;gate_id=C5_ENT_ENERGY_WORST_CELL_HARD_BOUND,observed,minimum across both required comparators; raw status=PASS
P2,P2_ATOMIC,C5_ENT_ENERGY,C5_ENT_ENERGY_PROMOTION_ELIGIBILITY,contract_or_promotion_gate,true,registered promotion-eligible branch,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C5_ENT_ENERGY;gate_id=C5_ENT_ENERGY_PROMOTION_ELIGIBILITY,observed,independent preregistered atomic source; raw status=PASS
P2,P2_ATOMIC,C5_ENT_ENERGY,C5_ENT_ENERGY_VS_P2A_TOPK10_REFERENCE_POINT_BENEFIT,contract_or_promotion_gate,-0.007282186749954955,>=0.005,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C5_ENT_ENERGY;gate_id=C5_ENT_ENERGY_VS_P2A_TOPK10_REFERENCE_POINT_BENEFIT,observed,closed 16-contrast family; C5_ENT_ENERGY versus P2A_TOPK10_REFERENCE
